"","Bank rate","Target rate","BAR 1-month","BAR 2-month","BAR 3-month","TrB1-month","TrB1-year","TrB2-month","TrB3-month","TrB6-month","GCBBY 10 year","GCBBY 2 year","GCBBY 3 year","GCBBY 5 year","GCBBY 7 year","GCBBY long term","GCMB 1 to 3 years","GCMB 3 to 5 years","GCMB 5 to 10 years","GCMB over 10 years"
"2018-03-07",0.00482180111214536,0.00479943426413978,0.0196215192074444,0.0314175353534909,0.0282027090591051,0.00840540752214272,0.0229166292962992,0.0152706625850567,0.0278575695928995,0.0353950602160164,0.11955136334346,0.0548880276139631,0.079817170043097,0.0802155957112314,0.117165906447361,0.0490196531523893,0.054296372365302,0.0677381029265068,0.114853849905049,0.0637456302828997
"2018-03-08",0.00344831517053382,0.00437986258197827,0.0206806873721758,0.0386117523333308,0.0336711646470313,0.00862013079169763,0.0286070860416081,0.0146316843750701,0.0311093026999758,0.0410523032198324,0.114388936078313,0.0580517074492396,0.0782558980079749,0.0815056776674709,0.114207091407211,0.0553831314194184,0.0517820802924877,0.0573319370280352,0.100864235660176,0.0634170157564394
"2018-03-09",0.00530857913102871,0.00435760349247499,0.0238347130823011,0.0498418532167539,0.046392655320169,0.0114715572275214,0.0336636774054339,0.0230309610761127,0.0398030440666739,0.0529827817330513,0.10212454208395,0.0536271162200412,0.069892559997514,0.0839040971801716,0.098631900070261,0.0461460993428485,0.0466881278897637,0.0496718731201399,0.0984105472912553,0.0602157110525335
"2018-03-10",0.00546258509329725,0.00427305252004104,0.028121560179099,0.0547580527938395,0.0536295775030557,0.0127649371896838,0.0372652176416463,0.0240538065752807,0.0465917942836305,0.0616457634647054,0.0963232730838227,0.0470744909554678,0.0645497408247365,0.0836369070552998,0.0953667331575035,0.0444770304994892,0.0382162364661958,0.0439771211940972,0.09891253872854,0.0588995807905684
"2018-03-11",0.00662161181420376,0.00413490136252229,0.03239332000494,0.0655329759531664,0.0629785604543422,0.0143120335902345,0.0361514190549691,0.0296506773619634,0.0496305710030741,0.0630739984427639,0.0842973412788286,0.0467964633267384,0.0558081556228621,0.0839702161752777,0.0849880419482158,0.0425910957298972,0.0382962813668377,0.0541395282175967,0.0884073314741838,0.0562254758173823
"2018-03-12",0.0048964012746568,0.00537644219562256,0.0413910172322123,0.0745750595608464,0.0722882899323848,0.0155506218218328,0.0318487257916985,0.0324092809595357,0.050597387364425,0.0694670743033998,0.0806087286532016,0.0436005920166489,0.0522690278257744,0.0886066020589439,0.080585694649552,0.0377422528416004,0.0379290045821551,0.0462308022242372,0.083403864605693,0.0506231301055787
"2018-03-13",0.00463451415031578,0.00525595520267768,0.0334203576587519,0.0779390717457827,0.0714467196205216,0.0163772217950206,0.0355761898408191,0.0341293411339685,0.0541207253724831,0.0781248808905823,0.0804179279797808,0.0416870722114791,0.0514489218483664,0.0878855336139892,0.0804906121040771,0.037013394007552,0.0316919831592837,0.0423681320753549,0.0839460306301982,0.0520254149589953
"2018-03-14",0.00359691885451926,0.00480318393119387,0.0387158664573749,0.0813232698126553,0.079855249383967,0.016701733038897,0.0345388649966125,0.0379851066467761,0.0548810866128029,0.0872991736055733,0.0737071404527124,0.0370008347115154,0.046406168287425,0.0919245150793265,0.0793015668497016,0.0347363447682822,0.0295352402390135,0.0400107987977035,0.0824390319478434,0.0452379055261045
"2018-03-15",0.00476367363054428,0.00409459870204489,0.0379676515604031,0.084357825601672,0.080991810495835,0.0153879948139969,0.0358419318915741,0.0434269194676351,0.0529645474538597,0.0869361781684415,0.0756175762490786,0.0378477151533984,0.046865617482889,0.0922946583920839,0.0842716447827133,0.0295030675816264,0.0267751317908112,0.0409650469319102,0.0795929210415853,0.039533488807897
"2018-03-16",0.00405482981460586,0.0042925878515296,0.0460010208081964,0.0805730503637752,0.0761562286276412,0.0166785483481226,0.0305743572918028,0.0346707675207919,0.047688428890246,0.0887636241909534,0.0775766627223202,0.0384113086585611,0.0519183309808958,0.0907999371571953,0.0809905741363648,0.031898503214976,0.0264008168823309,0.0451972930189555,0.0817763786826042,0.0455767508381312
"2018-03-17",0.00403459463528631,0.00351832090904922,0.0354077270797332,0.0790024641359143,0.0747914151770983,0.0157212362128307,0.0310037197882699,0.0400251465887869,0.0432205514366765,0.0872795686935424,0.0847004418836413,0.0373227730422235,0.0526195726850596,0.0878680445513888,0.0968189788564064,0.0295238693737605,0.0261486723557838,0.0431218289301928,0.0874859837610987,0.0403850899032567
"2018-03-18",0.0035042283288945,0.003157716443216,0.036589162965801,0.0811541357352311,0.0713182904555483,0.0145252301529227,0.0270452697245239,0.0373277123126754,0.0425416106494199,0.0908136391241831,0.0833083291596369,0.0353675807200735,0.0551322182353791,0.0849445968736539,0.0928982014165231,0.0282473117707735,0.0257765945242806,0.0554848858283765,0.0924988197183559,0.0383644658605313
"2018-03-19",0.00347470302714816,0.00311733990282709,0.0332597151574061,0.0824764431042391,0.0749204308844553,0.0162257824996362,0.0304761897133253,0.0506760395533048,0.0428028361118443,0.086484918262146,0.0932332824178581,0.0329104976890941,0.0534980678285721,0.0785772149225097,0.088018812020283,0.0290574428619081,0.0240720549990592,0.0428634626658924,0.0947909874482621,0.0390637789302289
"2018-03-20",0.00284925124863495,0.00233905507866394,0.0390846633268065,0.0888015409175031,0.0799139944608199,0.0157521851116388,0.0223072187558794,0.0525757524091246,0.0463852880813494,0.0969460840810509,0.0847535229772015,0.0327504566476616,0.0473413515618418,0.0761892370061318,0.0892329321032125,0.0305433480161288,0.0237807067705441,0.0378238629071007,0.089905519059932,0.0407240294787735
"2018-03-21",0.00284832163587167,0.00255170648838449,0.0352864293306462,0.0765753731710589,0.0780504460135099,0.0163673945701344,0.0245877375582558,0.0428936027119579,0.0493210294551704,0.092983280526008,0.0857225239273125,0.0386624856478544,0.0488736991150426,0.0707321793064261,0.0896810465252434,0.0359483637702098,0.0283792380226026,0.0333231013373363,0.0955960701241865,0.0516159707627881
"2018-03-22",0.0044763292363183,0.00340723619933125,0.0478959043164427,0.0802138835518134,0.0853089226491906,0.020873377962738,0.0206313813513068,0.0558490183470531,0.0533355145083086,0.0832985764183687,0.0871276456036505,0.0322063701232766,0.0413914158532888,0.0610444653631162,0.0754821235569262,0.0395110774752723,0.0282769209754707,0.0298058800425449,0.0926856143492808,0.0571783421163015
